date,hour,count_pickup,count_return,day_of_week,historical_average_pickup,historical_average_return,monthly_historical_average_pickup,monthly_historical_average_return
2018-01-01,0,2,1,0,,,,
2018-01-01,1,0,3,0,,,,
2018-01-01,2,1,1,0,,,,
2018-01-01,3,1,1,0,,,,
2018-01-01,4,1,0,0,,,,
2018-01-01,5,0,0,0,,,,
2018-01-01,6,0,0,0,,,,
2018-01-01,7,1,0,0,,,,
2018-01-01,8,0,1,0,,,,
2018-01-01,9,0,0,0,,,,
2018-01-01,10,2,3,0,,,,
2018-01-01,11,4,3,0,,,,
2018-01-01,12,1,1,0,,,,
2018-01-01,13,2,1,0,,,,
2018-01-01,14,2,1,0,,,,
2018-01-01,15,3,1,0,,,,
2018-01-01,16,2,4,0,,,,
2018-01-01,17,2,3,0,,,,
2018-01-01,18,0,1,0,,,,
2018-01-01,19,1,1,0,,,,
2018-01-01,20,1,3,0,,,,
2018-01-01,21,1,1,0,,,,
2018-01-01,22,2,1,0,,,,
2018-01-01,23,0,0,0,,,,
2018-01-02,0,0,0,1,2.0,1.0,,
2018-01-02,1,0,0,1,0.0,3.0,,
2018-01-02,2,0,0,1,1.0,1.0,,
2018-01-02,3,0,0,1,1.0,1.0,,
2018-01-02,4,1,1,1,1.0,0.0,,
2018-01-02,5,2,1,1,0.0,0.0,,
2018-01-02,6,3,0,1,0.0,0.0,,
2018-01-02,7,8,2,1,1.0,0.0,,
2018-01-02,8,9,3,1,0.0,1.0,,
2018-01-02,9,4,1,1,0.0,0.0,,
2018-01-02,10,2,5,1,2.0,3.0,,
2018-01-02,11,3,1,1,4.0,3.0,,
2018-01-02,12,3,3,1,1.0,1.0,,
2018-01-02,13,4,3,1,2.0,1.0,,
2018-01-02,14,3,3,1,2.0,1.0,,
2018-01-02,15,5,7,1,3.0,1.0,,
2018-01-02,16,4,6,1,2.0,4.0,,
2018-01-02,17,3,6,1,2.0,3.0,,
2018-01-02,18,7,7,1,0.0,1.0,,
2018-01-02,19,3,7,1,1.0,1.0,,
2018-01-02,20,3,1,1,1.0,3.0,,
2018-01-02,21,2,4,1,1.0,1.0,,
2018-01-02,22,0,2,1,2.0,1.0,,
2018-01-02,23,0,1,1,0.0,0.0,,
2018-01-03,0,0,1,2,1.0,0.5,,
2018-01-03,1,0,1,2,0.0,1.5,,
2018-01-03,2,0,0,2,0.5,0.5,,
2018-01-03,3,0,0,2,0.5,0.5,,
2018-01-03,4,2,0,2,1.0,0.5,,
2018-01-03,5,2,2,2,1.0,0.5,,
2018-01-03,6,3,3,2,1.5,0.0,,
2018-01-03,7,7,4,2,4.5,1.0,,
2018-01-03,8,17,7,2,4.5,2.0,,
2018-01-03,9,11,2,2,2.0,0.5,,
2018-01-03,10,3,3,2,2.0,4.0,,
2018-01-03,11,2,3,2,3.5,2.0,,
2018-01-03,12,4,2,2,2.0,2.0,,
2018-01-03,13,4,3,2,3.0,2.0,,
2018-01-03,14,3,6,2,2.5,2.0,,
2018-01-03,15,1,3,2,4.0,4.0,,
2018-01-03,16,6,4,2,3.0,5.0,,
2018-01-03,17,4,8,2,2.5,4.5,,
2018-01-03,18,11,8,2,3.5,4.0,,
2018-01-03,19,4,13,2,2.0,4.0,,
2018-01-03,20,6,3,2,2.0,2.0,,
2018-01-03,21,1,3,2,1.5,2.5,,
2018-01-03,22,3,5,2,1.0,1.5,,
2018-01-03,23,0,0,2,0.0,0.5,,
2018-01-04,0,0,0,3,0.6666666666666666,0.6666666666666666,,
2018-01-04,1,1,1,3,0.0,1.3333333333333333,,
2018-01-04,2,0,0,3,0.3333333333333333,0.3333333333333333,,
2018-01-04,3,0,0,3,0.3333333333333333,0.3333333333333333,,
2018-01-04,4,1,0,3,1.3333333333333333,0.3333333333333333,,
2018-01-04,5,0,0,3,1.3333333333333333,1.0,,
2018-01-04,6,1,1,3,2.0,1.0,,
2018-01-04,7,1,0,3,5.333333333333333,2.0,,
2018-01-04,8,1,0,3,8.666666666666666,3.6666666666666665,,
2018-01-04,9,2,0,3,5.0,1.0,,
2018-01-04,10,0,0,3,2.3333333333333335,3.6666666666666665,,
2018-01-04,11,0,0,3,3.0,2.3333333333333335,,
2018-01-04,12,0,0,3,2.6666666666666665,2.0,,
2018-01-04,13,0,0,3,3.3333333333333335,2.3333333333333335,,
2018-01-04,14,0,0,3,2.6666666666666665,3.3333333333333335,,
2018-01-04,15,0,0,3,3.0,3.6666666666666665,,
2018-01-04,16,1,0,3,4.0,4.666666666666667,,
2018-01-04,17,0,1,3,3.0,5.666666666666667,,
2018-01-04,18,0,0,3,6.0,5.333333333333333,,
2018-01-04,19,0,1,3,2.6666666666666665,7.0,,
2018-01-04,20,0,0,3,3.3333333333333335,2.3333333333333335,,
2018-01-04,21,0,1,3,1.3333333333333333,2.6666666666666665,,
2018-01-04,22,0,0,3,1.6666666666666667,2.6666666666666665,,
2018-01-04,23,0,0,3,0.0,0.3333333333333333,,
2018-01-05,0,0,0,4,0.5,0.5,,
2018-01-05,1,1,0,4,0.25,1.25,,
2018-01-05,2,0,0,4,0.25,0.25,,
2018-01-05,3,0,0,4,0.25,0.25,,
2018-01-05,4,1,0,4,1.25,0.25,,
2018-01-05,5,1,0,4,1.0,0.75,,
2018-01-05,6,1,0,4,1.75,1.0,,
2018-01-05,7,2,0,4,4.25,1.5,,
2018-01-05,8,3,0,4,6.75,2.75,,
2018-01-05,9,1,0,4,4.25,0.75,,
2018-01-05,10,1,0,4,1.75,2.75,,
2018-01-05,11,0,0,4,2.25,1.75,,
2018-01-05,12,0,2,4,2.0,1.5,,
2018-01-05,13,2,0,4,2.5,1.75,,
2018-01-05,14,0,1,4,2.0,2.5,,
2018-01-05,15,2,1,4,2.25,2.75,,
2018-01-05,16,1,2,4,3.25,3.5,,
2018-01-05,17,1,4,4,2.25,4.5,,
2018-01-05,18,0,2,4,4.5,4.0,,
2018-01-05,19,0,3,4,2.0,5.5,,
2018-01-05,20,0,0,4,2.5,1.75,,
2018-01-05,21,0,0,4,1.0,2.25,,
2018-01-05,22,1,0,4,1.25,2.0,,
2018-01-05,23,1,1,4,0.0,0.25,,
2018-01-06,0,0,0,5,,,,
2018-01-06,1,0,0,5,,,,
2018-01-06,2,1,0,5,,,,
2018-01-06,3,1,0,5,,,,
2018-01-06,4,0,0,5,,,,
2018-01-06,5,0,0,5,,,,
2018-01-06,6,0,0,5,,,,
2018-01-06,7,0,0,5,,,,
2018-01-06,8,5,1,5,,,,
2018-01-06,9,1,3,5,,,,
2018-01-06,10,1,2,5,,,,
